job_id,skills
729,Analytics skills
729,Analytics skills
729,Analytics skills
729,Consulting
730,Analytics skills
730,Analytics skills
730,Analytics skills
730,Agile
730,Programming
730,Manager Technology
730,E-commerce
730,wireframing
731,Qualitative research
731,Health insurance
731,Analytics skills
731,SAS
731,Database design
731,Analytics skills
731,SPSS
731,Data mining
732,Analytics skills
732,Test case execution
732,Data management
732,agile project management
732,Test scenarios
732,data integrity
732,Analytics skills
732,Test cases
733,Corporate Finance
733,Analytics skills
733,Finance
733,Corporate
733,Analytics skills
734,Process automation
734,Analytics skills
734,SAP
734,Analytics skills
734,Analytics skills
734,Social media
734,Application development
734,Oracle
735,Business process
735,Analytics skills
735,Data management
735,Project management
735,Analytics skills
735,Operations
735,Client management
735,Monitoring
736,Analytics skills
736,ERP
736,Data management
736,Analytics skills
736,Data modeling
736,Project management
736,Workflow
736,Information management
737,Analytics skills
737,Webfocus
737,Analytics skills
737,Db2
737,MySQL
737,RPG
737,PHP
737,HTML
738,Analytics skills
738,Consulting
738,data visualization
738,Troubleshooting
738,Merchandising
738,Stakeholder management
738,Analytics skills
738,SQL
739,Analytics skills
739,Data migration
739,Data modeling
739,XML
739,Interaction design
739,Agile
739,JSON
739,Scrum
740,Telecom
740,Analytics skills
740,Senior management
740,Analytics skills
740,Management consulting
740,Data collection
740,Healthcare
740,Advanced Excel
741,Administration management
741,Business administration
741,Change management
741,Analytics skills
741,business rules
741,Logistics management
741,Analytics skills
741,Business process re-engineering
742,Analytics skills
742,Data management
742,Analytics skills
742,Financial Instruments
742,Focus
742,Manager Technology
742,Data quality
742,Business intelligence
743,Automation
743,Diagnostics
743,Analytics skills
743,Debugging
743,Project planning
743,Troubleshooting
743,Business intelligence
743,Customer engagement
744,Accessories
744,Retail
744,Analytics skills
744,Analytics skills
744,Analytics skills
744,E-commerce
744,power bi
744,Stakeholder management
745,Analytics skills
745,Analytics skills
745,Usage
745,Interpersonal skills
745,Analytics skills
745,Application development
745,IPR
745,HTML
746,Analytics skills
746,Executive
746,Analytics skills
746,Business modeling
746,modeling
746,Analytics skills
746,data
746,Analytics skills
747,Statistical process control
747,Analytics skills
747,Excel
747,Decision models
747,Analytics skills
747,VLOOKUP
747,Consulting
747,Forecasting
748,Business Economics
748,Guest
748,Economics
749,Pathology
749,Pharmacy
749,Healthcare
749,Marketing communication
749,NABH
749,Marketing Associate
749,Business development
749,Development
750,Business Development
750,Sales
750,Analytics skills
750,Business Development Management
750,Sales Planning
750,Development
750,Development management
750,Business management
751,Analytics skills
751,business planning
751,Analytics skills
751,Planning
751,Data
752,Formulas
752,Advanced Excel
752,Analytics skills
752,Mis Report Preparation
752,VLOOKUP
752,Countif
752,Mis Executive
752,MIS Reporting
753,Outbound process
753,Sales Executive
753,MIS Executive
753,sales
753,process
753,outbound
753,mis
753,sales executive activities
754,BPO
754,Analytics skills
754,MIS
754,ITES
754,Supervision
754,CRM
754,MIS Executive
754,Analytics skills
755,Analytics skills
755,SAS
755,Analytics skills
755,Data collection
755,Data quality
755,Data mining
755,Operations
755,Analytics skills
756,Training
756,Voice process
756,Analytics skills
756,Analytics skills
756,Time management
756,Programming
756,Data quality
756,Analytics skills
757,Call Monitoring
757,Call Quality
757,Call Audit
757,Analytics skills
757,Quality Audit
757,Call Calibration
757,auditing
757,Chat Process
758,Waste management
758,Health insurance
758,Analytics skills
758,Equity
758,Healthcare
758,Open source
758,Analytics skills
758,Senior Research Associate
759,Business process
759,Training
759,Process Associate
759,Administration
759,Analytics skills
759,Process efficiency
759,Process improvement
759,Standard operating procedures
760,Business process
760,Training
760,Process Associate
760,Administration
760,Analytics skills
760,Process efficiency
760,Process improvement
760,Standard operating procedures
761,Lead Generation
761,business development
761,Sales Ability
761,Interpersonal Skills
761,time management
761,Sales
761,Development
761,Interpersonal Skill
762,Lead Generation
762,sales
762,interpersonal relationship
762,business development
762,Relationship
762,Development
762,Generation
762,Interpersonal
763,Computer vision
763,Analytics skills
763,Analytics skills
763,HP data protector
763,Analytics skills
763,Machine learning
763,Manager Quality Control
763,Pattern recognition
764,Business improvement
764,Analytics skills
764,Data management
764,MIS
764,Consulting
764,Scheduling
764,Risk management
764,Forecasting
765,Power BI
765,Data Gateway
765,SQL Server
765,Oracle SQL Server
765,Microsoft Power BI Desktop
765,Business Intelligence
765,project management
765,Azure
766,Quality standards
766,Analytics skills
766,Analytics skills
766,Analytics skills
766,Manager Quality Control
766,Continuous improvement
766,Testing
766,Control
767,Manager Internal Audit
767,Analytics skills
767,Financial reporting
767,Legal compliance
767,Process improvement
767,Financial planning
767,Forecasting
767,Analytics skills
768,MIS reporting
768,Analytics skills
768,Automation
768,Analytics skills
768,Revenue planning
768,Revenue enhancement
768,Demand forecasting
768,power bi
769,Risk advisory
769,Manager Internal Audit
769,Analytics skills
769,Internal audit
769,Management
769,Risk
769,Advisory
769,Auditing
770,Risk advisory
770,Manager Internal Audit
770,Analytics skills
770,Risk
770,Advisory
770,Auditing
770,Internal audit
770,Management
771,Risk advisory
771,Manager Internal Audit
771,Analytics skills
771,Auditing
771,Risk
771,Advisory
771,Management
771,Internal audit
772,Risk advisory
772,Manager Internal Audit
772,Analytics skills
772,Internal audit
772,Management
772,Auditing
772,Advisory
772,Risk
773,Risk advisory
773,Manager Internal Audit
773,Analytics skills
773,Auditing
773,Risk
773,Internal audit
773,Management
773,Advisory
774,Risk advisory
774,Manager Internal Audit
774,Analytics skills
774,Auditing
774,Risk
774,Internal audit
774,Management
774,Advisory
775,PCI DSS
775,Usage
775,Cobit
775,SOC
775,OWASP
775,Analytics skills
775,ITIL
775,IT audit
776,Analytics skills
776,Analytics skills
776,IT audit
776,Digital
776,Trust
776,Auditing
777,PCI DSS
777,Usage
777,Cobit
777,SOC
777,OWASP
777,Analytics skills
777,ITIL
777,IT audit
778,Product management
778,Analytics skills
778,Networking
778,Trade finance
778,Analytics skills
778,Analytics skills
778,Diversity and Inclusion
778,Workflow
779,SAT
779,cae
779,Analytics skills
779,cfd
780,Stakeholder Engagement
780,Manager Internal Audit
780,ERP
780,Analytics skills
780,Compliance
780,Risk assessment
780,Process improvement
780,Analytics skills
781,Stakeholder Engagement
781,Manager Internal Audit
781,ERP
781,Analytics skills
781,Compliance
781,Risk assessment
781,Process improvement
781,Analytics skills
782,Procurement
782,Analytics skills
782,SAP
782,Analytics skills
782,power bi
782,Forensic
782,Analytics skills
782,QlikView
783,Procurement
783,Supply chain management
783,ERP
783,Analytics skills
783,Manager Quality Assurance
783,QA Professional
783,Inventory control
783,Manager Quality Control
784,Procurement
784,Supply chain management
784,ERP
784,Analytics skills
784,Manager Quality Assurance
784,Inventory control
784,Market research
784,Manager Quality Control
785,Line Balancing
785,TOC
785,Lean Manufacturing
785,OEE
785,SMED
785,Operational Excellence
785,Kanban
785,Analytics skills
786,Analytics skills
786,Analytics skills
786,CFA Level 2
786,Analytics skills
786,Financial reporting
786,Analytics skills
786,market data
786,Business valuation
787,Finance Manager
787,Excel
787,Data management
787,Staffing
787,Business management
787,Customer service
787,Resource management
787,Reporting tools
788,Engineering services
788,Analytics skills
788,Change management
788,Billing
788,Cost reduction
788,Healthcare
788,Oncology
788,Engineering Design
789,Analytics skills
789,SAP
789,Analytics skills
789,Data management
789,Talent acquisition
789,Consulting
789,Predictive modeling
789,Data mining
790,loans
790,KYC
790,Mortgage
790,Document Verification
790,Loan Origination
790,Analytics skills
790,credit report
790,Credit Underwriting
791,Power Bi
791,MIS Operations
791,Analytics skills
791,Advanced Excel
791,SQL
791,MIS
791,Bi
791,Analytics skills
792,Operations research
792,Analytics skills
792,Social media
792,Relationship building
792,Machine learning
792,Data mining
792,Business intelligence
792,SQL
793,English Language
793,ms office
793,Interpersonal Skills
793,Data Research
793,Computer Knowledge
793,Typing Speed
793,Strong Communication Skills
793,Interpersonal
794,BPO
794,excel
795,Administration
795,Time management
795,Backend operations
795,Back office
795,Data entry
795,Time
795,Backend Process
795,Operations
796,Customer service
796,
797,mis preparation
797,c++
797,Analytics skills
797,methods
797,accounting
797,advertising
797,microsoft
797,autocad
798,Analytics skills
798,dispatch
798,sap
798,depot
798,transporters
798,supply chain
798,logistics management
798,warehouse operations
799,Training
799,Claims
799,Payment processing
799,mbbs doctor
799,Billing
799,Legal
799,Medical insurance
799,Processing
800,Training
800,Process Executive
800,Insurance claims
